logFC	AveExpr	t	P.Value	adj.P.Val	B
Phf21a	0.127201744895294	6.04232733787306	9.21359665203352	2.02980233255956e-12	7.27415681675583e-12	17.2051413062515
Pex12	-0.215278763083452	3.00434176481973	-9.04355856686494	3.67786482134954e-12	1.28190922688852e-11	17.2038482986337
Pogz	0.112823646716335	6.62801166138413	9.22510917203186	1.94994529362003e-12	7.00498973997322e-12	17.1970450832279
Max	0.108030669548041	5.94049604762637	9.20773852539659	2.07169552848472e-12	7.41168667004453e-12	17.1952375631217
Baz1b	0.10869861715494	7.63348708510659	9.23931227079269	1.85577562469613e-12	6.68133566782985e-12	17.1941034162592
Srp72	0.101514262392527	6.75100357381247	9.22171862762746	1.97312906918605e-12	7.08310128631899e-12	17.1772180453651
Amigo2	0.280513715189723	3.21328500292333	9.05039823318894	3.59077150490325e-12	1.25332961398965e-11	17.1766220620892
Tiam2	0.160944045086546	6.21516938692792	9.20886859459252	2.06354673768369e-12	7.38432417360784e-12	17.172393348755
Ucp2	0.374835378069562	4.46040338286328	9.1306157482416	2.71188715174035e-12	9.58122199156541e-12	17.1710099365989
1700088E04Rik	-0.341538006752994	1.77165117323369	-8.96409129971069	4.86036476215293e-12	1.67311763184331e-11	17.1709109275685
L3mbtl2	-0.140207011023175	5.48449478549011	-9.18317431587998	2.25707164299821e-12	8.03785542379813e-12	17.1674492658734
Glmn	-0.176653415857361	4.17455738810132	-9.10860953872582	2.92879592959953e-12	1.0317921476913e-11	17.1578138191654
Txndc9	0.170887440497595	4.85060039302983	9.14933474740379	2.54016939982341e-12	9.00039849303426e-12	17.1577716867
Pitrm1	-0.105808385144555	5.52133841293186	-9.17908642104515	2.28950655060549e-12	8.14942814176922e-12	17.1475829547181
Stk32c	-0.147738144856779	7.05231741603421	-9.21602112364704	2.01271514780923e-12	7.21993661336673e-12	17.1404599909646
Bcar3	0.167099935452948	4.23949411574305	9.10758470772034	2.93931334020867e-12	1.03525015568008e-11	17.1396466859323
Apbb1ip	-0.274184821359241	2.35163094092916	-8.98444224085414	4.5251957527989e-12	1.5632109139966e-11	17.1396404648631
Best1	-0.648084209372336	0.123889377796668	-8.9315924583536	5.44828634109679e-12	1.86635748030049e-11	17.1374533672416
Adcy7	-0.360671996678463	3.13785295380389	-9.03140793084054	3.8378719953025e-12	1.33578587918596e-11	17.1301882713246
Axl	-0.129370551976136	5.89915707119733	-9.18780725426311	2.22087188568175e-12	7.91658463429536e-12	17.1298663685977
Fut11	0.159522366385444	4.63571469161115	9.12843049016581	2.73268191403225e-12	9.6503066656596e-12	17.1275324957451
Cpne6	0.184892030219912	7.32422534742188	9.21309874197429	2.03332956925359e-12	7.28502779620387e-12	17.116652858264
Osbpl8	0.208666880081875	7.3045236165986	9.21274895845283	2.03581116105288e-12	7.29214806267884e-12	17.1163679023651
Stard4	-0.251817578575771	4.44252022080462	-9.11150060861222	2.89933013534656e-12	1.0216555246454e-11	17.1086103785147
Fbxo4	0.237047914927323	2.84537285106608	9.00462075641673	4.21585976817564e-12	1.46148484538683e-11	17.1035578590026
1700018L02Rik	-0.846120645645935	-0.796557254050937	-8.96730939591311	4.80574457308619e-12	1.65586070600919e-11	17.1015410328894
Gtf2h5	-0.128486352757952	5.43988216175634	-9.16212170472858	2.42921204799807e-12	8.62174514220919e-12	17.100205453442
BC025920	-0.3449836929934	1.99806811217777	-8.95129562159422	5.08380532953875e-12	1.74555419669571e-11	17.0912584910417
2510009E07Rik	0.178385230042204	6.46911303884053	9.19144259771402	2.19287727589519e-12	7.82057320003809e-12	17.0903041373774
A330069E16Rik	-0.718618829461928	-0.732763539564012	-8.95460327368147	5.02507288292429e-12	1.72739807350105e-11	17.0786623680032
Pkib	-0.339115691217128	2.8313387771077	-8.99594880558886	4.34610008168423e-12	1.50380770650021e-11	17.0766297003054
Pdk2	-0.17151132744241	6.67589036972234	-9.18721286975412	2.22548320986248e-12	7.93110610587223e-12	17.0610060614783
Sh3d19	-0.156900671212089	4.51650509042706	-9.10118936351796	3.00581187640624e-12	1.05740935680729e-11	17.0566583167585
2510039O18Rik	0.138876256586001	4.73669147691177	9.11409596814246	2.8731328882766e-12	1.01266609253781e-11	17.0565329290261
Jazf1	0.119089452908082	5.14103876262133	9.13515412365496	2.66920861615317e-12	9.43721637256743e-12	17.0544383527917
Ppp1r10	0.137602322459246	5.91298397771042	9.16555103399207	2.40029442516119e-12	8.52526334829761e-12	17.0502658985367
Zfp428	0.274087091920003	4.20188297106465	9.07825903890308	3.25696128621045e-12	1.14059356317942e-11	17.0462789909046
Vps16	-0.125695592077593	5.92546255763507	-9.16448921162936	2.40921088752905e-12	8.55487302878546e-12	17.0449826754112
Ccdc108	-0.251409383080568	3.38755236485036	-9.02309113658532	3.95142097675231e-12	1.37336313524154e-11	17.0420330694174
Ahcyl2	0.0970279620586925	7.66090315360195	9.19565720827309	2.16086699596164e-12	7.7101406670902e-12	17.0396143501224
Pink1	-0.114675904524709	8.34685050618935	-9.20260060264434	2.10915560264102e-12	7.5310943275328e-12	17.0346024785811
Pde9a	0.178783153483751	4.09975519495772	9.06812787979856	3.37456495749312e-12	1.18009792327219e-11	17.0328623852763
E130309D02Rik	0.158320390562557	4.34893379267548	9.08293444515375	3.20409062134801e-12	1.12341143125876e-11	17.0289819479745
Fendrr	-0.578756105074333	0.605438990534253	-8.89390005178336	6.22058688715046e-12	2.12204714295995e-11	17.0289187604484
Six4	0.400986570235683	1.52336510732141	8.90979487215918	5.88228927188705e-12	2.01036126748718e-11	17.0225996211553
Hcrtr1	0.443363990529605	1.27207093155246	8.90137189240832	6.05918432736963e-12	2.06937975847249e-11	17.0207333130501
Eprs	0.138343976847708	6.8418190212488	9.17327805335581	2.33640247055486e-12	8.31033800640464e-12	17.001715328341
Tmed8	0.14329047220191	6.26208281699031	9.15644000648975	2.47789796856726e-12	8.79031176442446e-12	16.9847684121176
1700109H08Rik	-0.421172892300518	1.09268263626619	-8.88443766482315	6.43122181347548e-12	2.18985106475922e-11	16.979077234178
Rab11a	0.0987663201437741	6.94187145532083	9.16697003339958	2.38843055846008e-12	8.48721205672446e-12	16.9739352665692
Adrb1	0.271887098893093	4.94365049513541	9.09736312752157	3.04632006351516e-12	1.07063854733451e-11	16.9585408299971
Cmc1	-0.21678808167398	3.11778354355265	-8.98057221454469	4.58708837860321e-12	1.58347922175741e-11	16.9559466377879
Parp1	0.111976634567589	6.44345759571174	9.15212233586477	2.51555266209455e-12	8.91960201310815e-12	16.9539100503989
Sdc2	0.144632571292533	5.56681950232338	9.12445477296996	2.77092779936162e-12	9.77810780956262e-12	16.9491827711367
Ddc	-0.443310227477331	1.72523302966565	-8.89510896796838	6.19418173878976e-12	2.11401705699987e-11	16.9397809122624
Hp1bp3	-0.0767762383196055	7.9549168958459	-9.16933235124404	2.36881087223688e-12	8.42155074915251e-12	16.9342438841912
Fam78b	0.133468695089863	5.60675293898541	9.12019441428138	2.81251122759422e-12	9.91977564727065e-12	16.9288605832217
Tob2	0.206517792233657	4.81942999274773	9.08036464601148	3.2330425529478e-12	1.13248598827616e-11	16.9219024342431
Mapk8ip3	0.0818516422054252	9.26216054821281	9.17805097286277	2.29779653406797e-12	8.17696335350671e-12	16.9122042627252
AI115009	-0.421632576230293	1.66093788019798	-8.88367863061893	6.44842632361887e-12	2.19520262987247e-11	16.9109624110269
Phldb1	-0.184516253672569	6.82507704473572	-9.14348768449169	2.59259588938097e-12	9.18174742004964e-12	16.8982315764534
Casc4	0.112626223138087	7.08450235865751	9.14592927568629	2.57057246509745e-12	9.10593665067172e-12	16.8924933187453
Rgmb	-0.15043371914343	5.49612052285535	-9.10464488625513	2.96969527379462e-12	1.04545177927859e-11	16.8898302531025
Nppc	-0.340159952791173	1.8830327216959	-8.88756407145395	6.3608439328474e-12	2.16688735592774e-11	16.8885997945309
Fam134c	0.0862939532260458	6.22739663199917	9.12842344971345	2.73274916965744e-12	9.6503066656596e-12	16.8882729924227
Filip1	-0.451138048813228	2.92676357648883	-8.948013178744	5.14277414705049e-12	1.76497998989493e-11	16.8877619947505
Rai14	-0.16755916610361	4.19051113306667	-9.03285611591424	3.81843885954381e-12	1.32964944379772e-11	16.8877443013253
Parp12	-0.230034191326752	3.57019747422923	-8.98996366421796	4.43834676735286e-12	1.53428697763646e-11	16.8824286777284
Kdm2b	0.17030655264913	4.20716360408471	9.03092916588556	3.8443184260929e-12	1.33771401081544e-11	16.8777504032158
Atg16l2	0.154096909197347	4.74337784269244	9.0631973831739	3.43333829487255e-12	1.19979803890454e-11	16.8746208228258
Ttc7	0.236534731292335	3.67760818131873	8.99358234551942	4.38234017362569e-12	1.51563635540725e-11	16.8692925025712
Zfp191	0.138815542023284	5.36702397886204	9.09274074601684	3.09599188361223e-12	1.08731883482063e-11	16.8676025066193
Taf1c	0.176703183830371	3.94091311032029	9.010152229563	4.13484709117757e-12	1.43441180303865e-11	16.8661738112543
Pycrl	0.192278967290464	3.66349530320354	8.99187781191057	4.40863206519013e-12	1.52437209959726e-11	16.8653753677622
H2afy	0.128154451215478	6.08180279366988	9.11792553457253	2.83491292827211e-12	9.99433819443886e-12	16.8651487336491
Dpysl3	-0.260365928392316	4.06899952402231	-9.01550836667067	4.05789780921523e-12	1.40904269892119e-11	16.8548655589728
Prr16	-0.286690323370954	3.66338187149673	-8.98644731685215	4.49346065960505e-12	1.55297537062106e-11	16.8482087956854
Srxn1	0.200115897892517	6.75186992678412	9.12757397065716	2.74087628551595e-12	9.67669028870597e-12	16.8466084987301
Oxsm	-0.202590759535013	3.43196540023842	-8.97015618053421	4.75794247579673e-12	1.64053945519759e-11	16.8452250538687
Pkn1	-0.122237135684191	5.64674461161537	-9.09742085055204	3.04570488171488e-12	1.07063854733451e-11	16.8430377841166
Etv6	0.166555335766244	4.92486132778596	9.06342080786942	3.43065280147770e-12	1.19914360182426e-11	16.8416379374621
Wnt10a	0.280283966044486	3.49716516661324	8.97188300699891	4.72918008816075e-12	1.63100334316792e-11	16.8355560428972
E330009J07Rik	0.301668449616059	4.24809581777613	9.0198881907205	3.99604866649502e-12	1.38821996763521e-11	16.8304287074604
Pnpla3	-0.180737865841987	4.01417536296791	-9.00816168013597	4.16381788769641e-12	1.44412245216438e-11	16.8277470854143
Ccar2	-0.0875088364600695	6.81409862632094	-9.12127274288704	2.80192704572006e-12	9.88513429759776e-12	16.8203542072902
Mobp	0.251002720970548	7.17911308585723	9.12576963563928	2.75821962589174e-12	9.73559147378152e-12	16.8170910056824
Cnpy4	0.235880650026972	3.30295298755343	8.95296596428551	5.05405985855194e-12	1.73655331050478e-11	16.8158853953299
Tmem53	-0.395996789390838	1.11871566338404	-8.83605028900714	7.62615111625685e-12	2.56886378011994e-11	16.8057380016768
Kifc5b	0.352585465165843	1.4728348170808	8.84380382894919	7.42060590314707e-12	2.50419989695864e-11	16.7990601124842
Fam181a	-0.693859536692171	0.64910101358711	-8.82701047289537	7.87305086965777e-12	2.64659358694306e-11	16.7988441026892
Camk4	-0.179221749000108	8.24112079851341	-9.13326577531021	2.68688361360086e-12	9.4974319202365e-12	16.7952577827399
Scn2a1	-0.18030884575259	8.83459693926524	-9.13930721100008	2.63074692757587e-12	9.30569172127891e-12	16.7923908355486
Ramp3	-0.299984069599776	3.15868674612482	-8.93535628831491	5.37668137015444e-12	1.84225631526379e-11	16.787537062918
Map2	0.11799549633848	10.0353769578223	9.15059618420525	2.52899991006494e-12	8.9629749394903e-12	16.7870853019904
Plekho2	-0.32136569254686	4.25133186887443	-9.00682837753654	4.1833373418086e-12	1.45055133116437e-11	16.784251178545
Iqcb1	-0.170209754604683	4.55293051661065	-9.02438389819019	3.93355112835344e-12	1.36747439556378e-11	16.7787400037384
Ccdc166	-0.273349684144865	2.60252759173964	-8.89474627227815	6.20209185661644e-12	2.11622717975298e-11	16.7723202142528
Agbl4	-0.236176785985275	3.34174276631634	-8.94316842461763	5.2310718344944e-12	1.79403147015645e-11	16.7714459070181
Zswim7	-0.268219380981546	2.50221562628044	-8.88719669522761	6.3690734583312e-12	2.16918997701335e-11	16.7669307526294
Echdc1	0.117191836172811	4.83123048421455	9.03520944400505	3.78707097528011e-12	1.3190378935147e-11	16.7601089116794
Sfxn2	-0.208723450405281	3.21483250685493	-8.9245587861667	5.58468485781547e-12	1.91042059801088e-11	16.7364264660062
A630019I02Rik	0.665453254467218	-0.146280097699924	8.82064830399473	8.05163176156457e-12	2.70047226665432e-11	16.7337138203747
Col14a1	-0.474095139748177	1.03814635323371	-8.81150226837143	8.31552905625655e-12	2.78581552443254e-11	16.7298156456095
Gm5512	0.24249588449173	3.70289027835989	8.95406699245258	5.03454872244168e-12	1.73025231425354e-11	16.7250304013914
Efcab4b	-0.705614156917184	-0.148302370561823	-8.8184040928948	8.11559399997655e-12	2.72006982906983e-11	16.7248068984132
Large	0.0882943742054139	7.50697914058677	9.10222092986648	2.99498397349926e-12	1.05410289945153e-11	16.7180191156494
Rtn4rl2	0.275925707791643	4.99441205142753	9.0317261957918	3.83359268106023e-12	1.33461128872965e-11	16.7179664724619
Ddhd1	0.101311506539378	6.44090795791592	9.0840770406479	3.19130196680392e-12	1.11919346846268e-11	16.7148859442572
Zfp804b	-0.571383218251192	0.998072742233354	-8.80526071762256	8.50060746287634e-12	2.84523508410339e-11	16.7104355292391
1700052N19Rik	0.145704567422673	4.54411826456585	9.004478174825	4.21796900490358e-12	1.46152923199501e-11	16.7103361348668
Ino80dos	-0.31233127130786	1.6903092920278	-8.82304252929559	7.98395379432321e-12	2.68082053439792e-11	16.6953554320578
Col6a1	-0.206867421684196	6.37756870262691	-9.07365592886315	3.30987369864565e-12	1.15857358362557e-11	16.6835628013714
Il3ra	-0.433030031248796	1.10754549828781	-8.79897312687251	8.69124808005572e-12	2.90377432457296e-11	16.6770656648556
Prr14	0.118517594115633	4.84731897178693	9.01152310465977	4.11501337128787e-12	1.42820294707084e-11	16.6735335192998
1110002L01Rik	0.226221668972393	3.5756371129376	8.92944986822281	5.48947651478936e-12	1.87959472033424e-11	16.6685280457986
Cct8	0.09772573392903	7.37195715173671	9.08473399134113	3.18397227048836e-12	1.11688841842095e-11	16.6627958949419
Car10	-0.10623818532477	7.51450026286609	-9.08633490257879	3.1661816600806e-12	1.11091187188654e-11	16.6617125611836
Exo1	-0.821011445926234	-0.6983193948365	-8.82600823097876	7.90091589180187e-12	2.65475092388169e-11	16.6601856390859
Itpka	-0.166972285128335	7.01014225944416	-9.07794323214618	3.26056405997573e-12	1.14158429380356e-11	16.6572738335083
Il6st	0.16379429418876	6.47432104308587	9.06688693422714	3.38926128282864e-12	1.18495642101549e-11	16.6517618903147
Nebl	0.289071116809099	5.27975561077035	9.02501320698137	3.92488169295161e-12	1.36510383068855e-11	16.6445073100661
Ly86	-0.284143333192047	2.99928988864468	-8.88227671510755	6.48032461564187e-12	2.20497271571289e-11	16.6359517053429
Acot7	0.118252088709672	7.70712345203268	9.08062012880808	3.23015245824183e-12	1.13174232649964e-11	16.6328053816485
R3hcc1l	0.147638321622428	3.96138302871182	8.94452526718199	5.20618988858283e-12	1.78591317405606e-11	16.6298292114022
Otx1	-0.241927634409337	2.93330420932937	-8.87540301845588	6.63904049943837e-12	2.25437062206476e-11	16.6294398370862
Cenpa	0.488434599986561	1.21925408067574	8.78243237007794	9.21359495918854e-12	3.07064332568032e-11	16.6132913986303
Rbm8a	0.152698196485812	5.01644208151692	9.00319096223241	4.23705920123728e-12	1.4674547289919e-11	16.6123311157634
Hdac6	-0.104398549939096	6.13984966933872	-9.04638046201299	3.64167689340949e-12	1.26989602659805e-11	16.6073553094174
Cstf2t	0.112039658190597	6.7625952214562	9.05746240813098	3.50300099657213e-12	1.22327282138284e-11	16.598833595983
Arhgap22	-0.302875337058513	2.79255954874073	-8.85731134444137	7.07576323526758e-12	2.3927529400215e-11	16.5974548983446
E130308A19Rik	0.222515253575207	3.16900673523474	8.88176026001903	6.49211574148155e-12	2.20803770515949e-11	16.5964888154968
Rhpn2	0.294780332864523	2.85623795529413	8.86044847112677	6.99801156409209e-12	2.36863185631142e-11	16.5944987239843
Mcoln1	-0.114476817088681	6.1381117689705	-9.04110476431763	3.70962689781691e-12	1.29236919127251e-11	16.5890148252483
Zfp839	-0.216252357821133	3.54626374186659	-8.89883582027652	6.11348849210707e-12	2.08695995401545e-11	16.5671774159309
Etnk1	0.106648539034109	9.07892984442724	9.07290058583701	3.31863871621855e-12	1.16109071897293e-11	16.5490215530549
Ppp1r12c	0.119266800528377	6.95889114441618	9.04483035481714	3.66151077848495e-12	1.27651063387918e-11	16.54298705642
Ndrg4	-0.0871268050786211	10.8231983202651	-9.08898593313212	3.13694138742903e-12	1.1009142062352e-11	16.5416277527794
Nol6	-0.102803368812966	7.26723916788317	-9.04777554561416	3.62391917535496e-12	1.26400244712026e-11	16.5375819752447
Mall	0.943059676193565	-0.987856429010053	8.79294481501101	8.87807127357182e-12	2.96417885427198e-11	16.5347380276685
Cyld	0.133429852726815	7.39305260887753	9.04788364911768	3.62254679875785e-12	1.26382254596532e-11	16.5319127795865
Nfe2l2	0.217458839640594	4.02940986031582	8.92097491693146	5.6555022969486e-12	1.93374926742016e-11	16.5312742799708
Rbfa	-0.182160858597363	4.49910246428402	-8.94886882476519	5.1273364286508e-12	1.76009124402778e-11	16.5239727646123
BC030500	-0.270717252639982	2.85851547565022	-8.83813810799037	7.57024546410897e-12	2.55177979386483e-11	16.5152748647742
Fchsd2	-0.135127676277236	5.61773827674685	-9.00273912017721	4.24378094270903e-12	1.46943778523185e-11	16.5133219143312
L3mbtl3	0.193188725628822	4.9001466925175	8.96777758606936	4.79784977718881e-12	1.65352664360298e-11	16.5094630496874
Arvcf	0.113406710722825	5.27253081674976	8.98572487700618	4.50486905308491e-12	1.55655358335398e-11	16.5055674852151
Creb5	-0.541554043865365	1.10517663177814	-8.74580392854166	1.04856963770516e-11	3.47185736864945e-11	16.4966934871451
Bbs12	0.40476005946565	1.8583746570166	8.77379213709675	9.49890897731846e-12	3.16073304130258e-11	16.4932802160267
Hectd3	-0.0949950396126355	6.16785793395122	-9.01311437839292	4.09211116844933e-12	1.42058842774827e-11	16.4873792787044
Ehd2	0.266201592469785	3.38382372195944	8.85436651767957	7.14954079620411e-12	2.41493417827828e-11	16.4490369993826
1810020O05Rik	-0.820485456525861	-0.904447487797466	-8.77687798012905	9.39600189409853e-12	3.1300205903258e-11	16.4470636571164
Ift140	-0.137442524019964	5.22968905738458	-8.96692486275701	4.81223850581354e-12	1.65771111171545e-11	16.4467354137225
